Date,Hour,Toronto
14-Feb-09,18,5944
14-Feb-09,19,6216
14-Feb-09,20,6129
14-Feb-09,21,5966
14-Feb-09,22,5799
14-Feb-09,23,5565
14-Feb-09,24,5333
15-Feb-09,1,5071
15-Feb-09,2,4887
15-Feb-09,3,4729
15-Feb-09,4,4658
15-Feb-09,5,4621
15-Feb-09,6,4606
15-Feb-09,7,4747
15-Feb-09,8,4827
15-Feb-09,9,5023
15-Feb-09,10,5200
15-Feb-09,11,5396
15-Feb-09,12,5461
15-Feb-09,13,5522
15-Feb-09,14,5428
15-Feb-09,15,5326
15-Feb-09,16,5314
15-Feb-09,17,5379
15-Feb-09,18,5620
15-Feb-09,19,5979
15-Feb-09,20,5924
15-Feb-09,21,5801
15-Feb-09,22,5644
15-Feb-09,23,5425
15-Feb-09,24,5149
16-Feb-09,1,5071
16-Feb-09,2,4887
16-Feb-09,3,4729
16-Feb-09,4,4658
16-Feb-09,5,4621
16-Feb-09,6,4606
16-Feb-09,7,4747
16-Feb-09,8,4827
16-Feb-09,9,5023
16-Feb-09,10,5200
16-Feb-09,11,5396
16-Feb-09,12,5461
16-Feb-09,13,5522
16-Feb-09,14,5428
16-Feb-09,15,5326
16-Feb-09,16,5314
16-Feb-09,17,5379
16-Feb-09,18,5620
16-Feb-09,19,5979
16-Feb-09,20,5924
16-Feb-09,21,5801
16-Feb-09,22,5644
16-Feb-09,23,5425
16-Feb-09,24,5149
17-Feb-09,1,4939
17-Feb-09,2,4787
17-Feb-09,3,4709
17-Feb-09,4,4702
17-Feb-09,5,4754
17-Feb-09,6,4977
17-Feb-09,7,5549
17-Feb-09,8,6211
17-Feb-09,9,6420
17-Feb-09,10,6501
17-Feb-09,11,6586
17-Feb-09,12,6632
17-Feb-09,13,6638
17-Feb-09,14,6639
17-Feb-09,15,6603
17-Feb-09,16,6626
17-Feb-09,17,6667
17-Feb-09,18,6771
17-Feb-09,19,7013
17-Feb-09,20,6873
17-Feb-09,21,6657
17-Feb-09,22,6387
17-Feb-09,23,5973
17-Feb-09,24,5484
18-Feb-09,1,5119
18-Feb-09,2,4903
18-Feb-09,3,4776
18-Feb-09,4,4733
18-Feb-09,5,4776
18-Feb-09,6,5011
18-Feb-09,7,5542
18-Feb-09,8,6234
18-Feb-09,9,6548
18-Feb-09,10,6683
18-Feb-09,11,6840
18-Feb-09,12,6896
18-Feb-09,13,6901
18-Feb-09,14,6905
18-Feb-09,15,6876
18-Feb-09,16,6891
18-Feb-09,17,6962
18-Feb-09,18,7054
18-Feb-09,19,7165
18-Feb-09,20,6983
18-Feb-09,21,6747
18-Feb-09,22,6420
18-Feb-09,23,5933
18-Feb-09,24,5433
19-Feb-09,1,5070
19-Feb-09,2,4867
19-Feb-09,3,4755
19-Feb-09,4,4717
19-Feb-09,5,4756
19-Feb-09,6,4995
19-Feb-09,7,5534
19-Feb-09,8,6165
19-Feb-09,9,6419
19-Feb-09,10,6536
19-Feb-09,11,6685
19-Feb-09,12,6699
19-Feb-09,13,6733
19-Feb-09,14,6755
19-Feb-09,15,6808
19-Feb-09,16,6821
19-Feb-09,17,6812
19-Feb-09,18,6955
19-Feb-09,19,7221
19-Feb-09,20,7131
19-Feb-09,21,6931
19-Feb-09,22,6610
19-Feb-09,23,6205
19-Feb-09,24,5732
20-Feb-09,1,5360
20-Feb-09,2,5172
20-Feb-09,3,5057
20-Feb-09,4,5008
20-Feb-09,5,5039
20-Feb-09,6,5257
20-Feb-09,7,5797
20-Feb-09,8,6393
20-Feb-09,9,6617
20-Feb-09,10,6731
20-Feb-09,11,6811
20-Feb-09,12,6813
20-Feb-09,13,6767
20-Feb-09,14,6732
20-Feb-09,15,6661
20-Feb-09,16,6615
20-Feb-09,17,6619
20-Feb-09,18,6717
20-Feb-09,19,6990
20-Feb-09,20,6887
20-Feb-09,21,6687
20-Feb-09,22,6398
20-Feb-09,23,6003
20-Feb-09,24,5594
21-Feb-09,1,5239
21-Feb-09,2,4982
21-Feb-09,3,4852
21-Feb-09,4,4823
21-Feb-09,5,4800
21-Feb-09,6,4829
21-Feb-09,7,5065
21-Feb-09,8,5232
21-Feb-09,9,5498
21-Feb-09,10,5694
21-Feb-09,11,5835
21-Feb-09,12,5911
21-Feb-09,13,5925
21-Feb-09,14,5906
21-Feb-09,15,5860
21-Feb-09,16,5886
21-Feb-09,17,6010
21-Feb-09,18,6284
21-Feb-09,19,6433
21-Feb-09,20,6318
21-Feb-09,21,6144
21-Feb-09,22,5963
21-Feb-09,23,5688
21-Feb-09,24,5385
22-Feb-09,1,5066
22-Feb-09,2,4818
22-Feb-09,3,4730
22-Feb-09,4,4674
22-Feb-09,5,4659
22-Feb-09,6,4680
22-Feb-09,7,4814
22-Feb-09,8,4943
22-Feb-09,9,5194
22-Feb-09,10,5461
22-Feb-09,11,5666
22-Feb-09,12,5814
22-Feb-09,13,5822
22-Feb-09,14,5756
22-Feb-09,15,5694
22-Feb-09,16,5702
22-Feb-09,17,5813
22-Feb-09,18,6139
22-Feb-09,19,6510
22-Feb-09,20,6422
22-Feb-09,21,6247
22-Feb-09,22,6027
22-Feb-09,23,5753
22-Feb-09,24,5441
23-Feb-09,1,5128
23-Feb-09,2,4929
23-Feb-09,3,4890
23-Feb-09,4,4881
23-Feb-09,5,4958
23-Feb-09,6,5206
23-Feb-09,7,5789
23-Feb-09,8,6396
23-Feb-09,9,6645
23-Feb-09,10,6783
23-Feb-09,11,6890
23-Feb-09,12,6947
23-Feb-09,13,6919
23-Feb-09,14,6879
23-Feb-09,15,6819
23-Feb-09,16,6793
23-Feb-09,17,6826
23-Feb-09,18,6951
23-Feb-09,19,7322
23-Feb-09,20,7261
23-Feb-09,21,7078
23-Feb-09,22,6754
23-Feb-09,23,6303
23-Feb-09,24,5778
24-Feb-09,1,5397
24-Feb-09,2,5222
24-Feb-09,3,5123
24-Feb-09,4,5086
24-Feb-09,5,5141
24-Feb-09,6,5386
24-Feb-09,7,5968
24-Feb-09,8,6543
24-Feb-09,9,6729
24-Feb-09,10,6825
24-Feb-09,11,6891
24-Feb-09,12,6900
24-Feb-09,13,6816
24-Feb-09,14,6777
24-Feb-09,15,6713
24-Feb-09,16,6673
24-Feb-09,17,6726
24-Feb-09,18,6857
24-Feb-09,19,7164
24-Feb-09,20,7090
24-Feb-09,21,6887
24-Feb-09,22,6555
24-Feb-09,23,6125
24-Feb-09,24,5625
25-Feb-09,1,5245
25-Feb-09,2,5021
25-Feb-09,3,4913
25-Feb-09,4,4871
25-Feb-09,5,4916
25-Feb-09,6,5160
25-Feb-09,7,5728
25-Feb-09,8,6305
25-Feb-09,9,6488
25-Feb-09,10,6566
25-Feb-09,11,6634
25-Feb-09,12,6641
25-Feb-09,13,6587
25-Feb-09,14,6560
25-Feb-09,15,6529
25-Feb-09,16,6516
25-Feb-09,17,6648
25-Feb-09,18,6799
25-Feb-09,19,7009
25-Feb-09,20,6904
25-Feb-09,21,6787
25-Feb-09,22,6477
25-Feb-09,23,6010
25-Feb-09,24,5466
26-Feb-09,1,5072
26-Feb-09,2,4839
26-Feb-09,3,4707
26-Feb-09,4,4651
26-Feb-09,5,4690
26-Feb-09,6,4909
26-Feb-09,7,5458
26-Feb-09,8,6039
26-Feb-09,9,6268
26-Feb-09,10,6369
26-Feb-09,11,6430
26-Feb-09,12,6519
26-Feb-09,13,6494
26-Feb-09,14,6472
26-Feb-09,15,6383
26-Feb-09,16,6333
26-Feb-09,17,6354
26-Feb-09,18,6458
26-Feb-09,19,6739
26-Feb-09,20,6677
26-Feb-09,21,6489
26-Feb-09,22,6188
26-Feb-09,23,5773
26-Feb-09,24,5344
27-Feb-09,1,4994
27-Feb-09,2,4763
27-Feb-09,3,4605
27-Feb-09,4,4547
27-Feb-09,5,4563
27-Feb-09,6,4778
27-Feb-09,7,5282
27-Feb-09,8,5949
27-Feb-09,9,6229
27-Feb-09,10,6378
27-Feb-09,11,6499
27-Feb-09,12,6534
27-Feb-09,13,6472
27-Feb-09,14,6475
27-Feb-09,15,6471
27-Feb-09,16,6523
27-Feb-09,17,6608
27-Feb-09,18,6700
27-Feb-09,19,6910
27-Feb-09,20,6873
27-Feb-09,21,6696
27-Feb-09,22,6449
27-Feb-09,23,6080
27-Feb-09,24,5656
28-Feb-09,1,5298
28-Feb-09,2,5120
28-Feb-09,3,4997
28-Feb-09,4,4934
28-Feb-09,5,4943
28-Feb-09,6,5029
28-Feb-09,7,5223
28-Feb-09,8,5384
28-Feb-09,9,5685
28-Feb-09,10,5882
28-Feb-09,11,6094
28-Feb-09,12,6156
28-Feb-09,13,6116
28-Feb-09,14,6014
28-Feb-09,15,5903
28-Feb-09,16,5850
28-Feb-09,17,5881
28-Feb-09,18,6028
28-Feb-09,19,6341
28-Feb-09,20,6336
28-Feb-09,21,6172
28-Feb-09,22,5981
28-Feb-09,23,5761
28-Feb-09,24,5497
01-Mar-09,1,5233
01-Mar-09,2,5037
01-Mar-09,3,4883
01-Mar-09,4,4829
01-Mar-09,5,4806
01-Mar-09,6,4838
01-Mar-09,7,4943
01-Mar-09,8,5035
01-Mar-09,9,5259
01-Mar-09,10,5528
01-Mar-09,11,5712
01-Mar-09,12,5851
01-Mar-09,13,5881
01-Mar-09,14,5832
01-Mar-09,15,5785
01-Mar-09,16,5782
01-Mar-09,17,5900
01-Mar-09,18,6138
01-Mar-09,19,6459
01-Mar-09,20,6517
01-Mar-09,21,6400
01-Mar-09,22,6235
01-Mar-09,23,5915
01-Mar-09,24,5580
02-Mar-09,1,5296
02-Mar-09,2,5128
02-Mar-09,3,5028
02-Mar-09,4,5025
02-Mar-09,5,5094
02-Mar-09,6,5414
02-Mar-09,7,5940
02-Mar-09,8,6545
02-Mar-09,9,6821
02-Mar-09,10,6969
02-Mar-09,11,7086
02-Mar-09,12,7136
02-Mar-09,13,7106
02-Mar-09,14,7074
02-Mar-09,15,6993
02-Mar-09,16,6992
02-Mar-09,17,7032
02-Mar-09,18,7113
02-Mar-09,19,7446
02-Mar-09,20,7464
02-Mar-09,21,7286
02-Mar-09,22,6961
02-Mar-09,23,6512
02-Mar-09,24,6001
03-Mar-09,1,5632
03-Mar-09,2,5439
03-Mar-09,3,5326
03-Mar-09,4,5288
03-Mar-09,5,5314
03-Mar-09,6,5566
03-Mar-09,7,6094
03-Mar-09,8,6647
03-Mar-09,9,6836
03-Mar-09,10,7002
03-Mar-09,11,7070
03-Mar-09,12,7095
03-Mar-09,13,7041
03-Mar-09,14,6997
03-Mar-09,15,6928
03-Mar-09,16,6840
03-Mar-09,17,6834
03-Mar-09,18,6940
03-Mar-09,19,7251
03-Mar-09,20,7268
03-Mar-09,21,7049
03-Mar-09,22,6755
03-Mar-09,23,6313
03-Mar-09,24,5817
04-Mar-09,1,5433
04-Mar-09,2,5246
04-Mar-09,3,5141
04-Mar-09,4,5099
04-Mar-09,5,5136
04-Mar-09,6,5359
04-Mar-09,7,5923
04-Mar-09,8,6499
04-Mar-09,9,6698
04-Mar-09,10,6777
04-Mar-09,11,6826
04-Mar-09,12,6854
04-Mar-09,13,6801
04-Mar-09,14,6758
04-Mar-09,15,6662
04-Mar-09,16,6630
04-Mar-09,17,6643
04-Mar-09,18,6710
04-Mar-09,19,7010
04-Mar-09,20,7019
04-Mar-09,21,6825
04-Mar-09,22,6525
04-Mar-09,23,6083
04-Mar-09,24,5587
05-Mar-09,1,5209
05-Mar-09,2,5020
05-Mar-09,3,4913
05-Mar-09,4,4877
05-Mar-09,5,4923
05-Mar-09,6,5156
05-Mar-09,7,5700
05-Mar-09,8,6256
05-Mar-09,9,6471
05-Mar-09,10,6629
05-Mar-09,11,6674
05-Mar-09,12,6676
05-Mar-09,13,6616
05-Mar-09,14,6595
05-Mar-09,15,6617
05-Mar-09,16,6651
05-Mar-09,17,6711
05-Mar-09,18,6778
05-Mar-09,19,6939
05-Mar-09,20,6827
05-Mar-09,21,6573
05-Mar-09,22,6248
05-Mar-09,23,5801
05-Mar-09,24,5270
06-Mar-09,1,4883
06-Mar-09,2,4664
06-Mar-09,3,4523
06-Mar-09,4,4457
06-Mar-09,5,4472
06-Mar-09,6,4680
06-Mar-09,7,5164
06-Mar-09,8,5756
06-Mar-09,9,6016
06-Mar-09,10,6138
06-Mar-09,11,6228
06-Mar-09,12,6302
06-Mar-09,13,6279
06-Mar-09,14,6193
06-Mar-09,15,6107
06-Mar-09,16,6098
06-Mar-09,17,6088
06-Mar-09,18,6044
06-Mar-09,19,6221
06-Mar-09,20,6247
06-Mar-09,21,6120
06-Mar-09,22,5832
06-Mar-09,23,5495
06-Mar-09,24,5055
07-Mar-09,1,4683
07-Mar-09,2,4454
07-Mar-09,3,4349
07-Mar-09,4,4267
07-Mar-09,5,4282
07-Mar-09,6,4341
07-Mar-09,7,4463
07-Mar-09,8,4646
07-Mar-09,9,5000
07-Mar-09,10,5314
07-Mar-09,11,5557
07-Mar-09,12,5709
07-Mar-09,13,5779
07-Mar-09,14,5767
07-Mar-09,15,5749
07-Mar-09,16,5744
07-Mar-09,17,5778
07-Mar-09,18,5886
07-Mar-09,19,6035
07-Mar-09,20,5953
07-Mar-09,21,5751
07-Mar-09,22,5571
07-Mar-09,23,5302
07-Mar-09,24,4965
08-Mar-09,1,4665
08-Mar-09,2,4440
08-Mar-09,3,4306
08-Mar-09,4,4237
08-Mar-09,5,4234
08-Mar-09,6,4304
08-Mar-09,7,4458
08-Mar-09,8,4616
08-Mar-09,9,4875
08-Mar-09,10,5151
08-Mar-09,11,5413
08-Mar-09,12,5495
08-Mar-09,13,5476
08-Mar-09,14,5399
08-Mar-09,15,5380
08-Mar-09,16,5412
08-Mar-09,17,5505
08-Mar-09,18,5683
08-Mar-09,19,5899
08-Mar-09,20,5915
08-Mar-09,21,5751
08-Mar-09,22,5490
08-Mar-09,23,5187
08-Mar-09,24,4870
09-Mar-09,1,4638
09-Mar-09,2,4560
09-Mar-09,3,4538
09-Mar-09,4,4572
09-Mar-09,5,4715
09-Mar-09,6,5289
09-Mar-09,7,6050
09-Mar-09,8,6300
09-Mar-09,9,6467
09-Mar-09,10,6627
09-Mar-09,11,6698
09-Mar-09,12,6652
09-Mar-09,13,6571
09-Mar-09,14,6480
09-Mar-09,15,6418
09-Mar-09,16,6441
09-Mar-09,17,6439
09-Mar-09,18,6461
09-Mar-09,19,6621
09-Mar-09,20,6597
09-Mar-09,21,6312
09-Mar-09,22,5908
09-Mar-09,23,5387
09-Mar-09,24,4962
10-Mar-09,1,4737
10-Mar-09,2,4607
10-Mar-09,3,4550
10-Mar-09,4,4571
10-Mar-09,5,4782
10-Mar-09,6,5307
10-Mar-09,7,6072
10-Mar-09,8,6343
10-Mar-09,9,6468
10-Mar-09,10,6599
10-Mar-09,11,6668
10-Mar-09,12,6662
10-Mar-09,13,6650
10-Mar-09,14,6637
10-Mar-09,15,6642
10-Mar-09,16,6684
10-Mar-09,17,6742
10-Mar-09,18,6769
10-Mar-09,19,6783
10-Mar-09,20,6636
10-Mar-09,21,6338
10-Mar-09,22,5925
10-Mar-09,23,5398
10-Mar-09,24,4988
11-Mar-09,1,4749
11-Mar-09,2,4620
11-Mar-09,3,4554
11-Mar-09,4,4558
11-Mar-09,5,4749
11-Mar-09,6,5261
11-Mar-09,7,5987
11-Mar-09,8,6205
11-Mar-09,9,6347
11-Mar-09,10,6447
11-Mar-09,11,6538
11-Mar-09,12,6551
11-Mar-09,13,6565
11-Mar-09,14,6520
11-Mar-09,15,6523
11-Mar-09,16,6567
11-Mar-09,17,6609
11-Mar-09,18,6631
11-Mar-09,19,6754
11-Mar-09,20,6762
11-Mar-09,21,6501
11-Mar-09,22,6084
11-Mar-09,23,5582
11-Mar-09,24,5181
12-Mar-09,1,4963
12-Mar-09,2,4838
12-Mar-09,3,4795
12-Mar-09,4,4821
12-Mar-09,5,5046
12-Mar-09,6,5599
12-Mar-09,7,6319
12-Mar-09,8,6512
12-Mar-09,9,6658
12-Mar-09,10,6745
12-Mar-09,11,6792
12-Mar-09,12,6768
12-Mar-09,13,6719
12-Mar-09,14,6643
12-Mar-09,15,6602
12-Mar-09,16,6570
12-Mar-09,17,6524
12-Mar-09,18,6512
12-Mar-09,19,6699
12-Mar-09,20,6767
12-Mar-09,21,6539
12-Mar-09,22,6138
12-Mar-09,23,5652
12-Mar-09,24,5249
13-Mar-09,1,5022
13-Mar-09,2,4908
13-Mar-09,3,4864
13-Mar-09,4,4895
13-Mar-09,5,5093
13-Mar-09,6,5599
13-Mar-09,7,6247
13-Mar-09,8,6461
13-Mar-09,9,6568
13-Mar-09,10,6653
13-Mar-09,11,6676
13-Mar-09,12,6624
13-Mar-09,13,6535
13-Mar-09,14,6398
13-Mar-09,15,6282
13-Mar-09,16,6245
13-Mar-09,17,6199
13-Mar-09,18,6176
13-Mar-09,19,6322
13-Mar-09,20,6392
13-Mar-09,21,6172
13-Mar-09,22,5817
13-Mar-09,23,5378
13-Mar-09,24,4993
14-Mar-09,1,4762
14-Mar-09,2,4616
14-Mar-09,3,4545
14-Mar-09,4,4524
14-Mar-09,5,4582
14-Mar-09,6,4767
14-Mar-09,7,4976
14-Mar-09,8,5193
14-Mar-09,9,5409
14-Mar-09,10,5543
14-Mar-09,11,5615
14-Mar-09,12,5602
14-Mar-09,13,5505
14-Mar-09,14,5388
14-Mar-09,15,5296
14-Mar-09,16,5264
14-Mar-09,17,5279
14-Mar-09,18,5288
14-Mar-09,19,5475
14-Mar-09,20,5593
14-Mar-09,21,5463
14-Mar-09,22,5238
14-Mar-09,23,4946
14-Mar-09,24,4678
15-Mar-09,1,4488
15-Mar-09,2,4356
15-Mar-09,3,4286
15-Mar-09,4,4266
15-Mar-09,5,4295
15-Mar-09,6,4416
15-Mar-09,7,4543
15-Mar-09,8,4718
15-Mar-09,9,4931
15-Mar-09,10,5112
15-Mar-09,11,5215
15-Mar-09,12,5228
15-Mar-09,13,5174
15-Mar-09,14,5093
15-Mar-09,15,5053
15-Mar-09,16,5066
15-Mar-09,17,5129
15-Mar-09,18,5162
15-Mar-09,19,5389
15-Mar-09,20,5575
15-Mar-09,21,5444
15-Mar-09,22,5189
15-Mar-09,23,4861
15-Mar-09,24,4586
16-Mar-09,1,4406
16-Mar-09,2,4311
16-Mar-09,3,4279
16-Mar-09,4,4336
16-Mar-09,5,4564
16-Mar-09,6,5080
16-Mar-09,7,5685
16-Mar-09,8,5971
16-Mar-09,9,6187
16-Mar-09,10,6303
16-Mar-09,11,6342
16-Mar-09,12,6314
16-Mar-09,13,6272
16-Mar-09,14,6195
16-Mar-09,15,6115
16-Mar-09,16,6061
16-Mar-09,17,6013
16-Mar-09,18,5971
16-Mar-09,19,6100
16-Mar-09,20,6202
16-Mar-09,21,5957
16-Mar-09,22,5577
16-Mar-09,23,5109
16-Mar-09,24,4737
17-Mar-09,1,4527
17-Mar-09,2,4405
17-Mar-09,3,4365
17-Mar-09,4,4405
17-Mar-09,5,4608
17-Mar-09,6,5130
17-Mar-09,7,5701
17-Mar-09,8,5960
17-Mar-09,9,6113
17-Mar-09,10,6224
17-Mar-09,11,6258
17-Mar-09,12,6238
17-Mar-09,13,6186
17-Mar-09,14,6119
17-Mar-09,15,6034
17-Mar-09,16,5966
17-Mar-09,17,5912
17-Mar-09,18,5886
17-Mar-09,19,6011
17-Mar-09,20,6065
17-Mar-09,21,5810
17-Mar-09,22,5452
17-Mar-09,23,5005
17-Mar-09,24,4641
18-Mar-09,1,4440
18-Mar-09,2,4313
18-Mar-09,3,4252
18-Mar-09,4,4269
18-Mar-09,5,4442
18-Mar-09,6,4921
18-Mar-09,7,5520
18-Mar-09,8,5830
18-Mar-09,9,6052
18-Mar-09,10,6203
18-Mar-09,11,6272
18-Mar-09,12,6246
18-Mar-09,13,6175
18-Mar-09,14,6094
18-Mar-09,15,6033
18-Mar-09,16,5974
18-Mar-09,17,6002
18-Mar-09,18,6002
18-Mar-09,19,6079
18-Mar-09,20,6084
18-Mar-09,21,5803
18-Mar-09,22,5438
18-Mar-09,23,4991
18-Mar-09,24,4636
19-Mar-09,1,4432
19-Mar-09,2,4304
19-Mar-09,3,4267
19-Mar-09,4,4322
19-Mar-09,5,4535
19-Mar-09,6,5036
19-Mar-09,7,5610
19-Mar-09,8,5907
19-Mar-09,9,6086
19-Mar-09,10,6220
19-Mar-09,11,6274
19-Mar-09,12,6265
19-Mar-09,13,6240
19-Mar-09,14,6192
19-Mar-09,15,6189
19-Mar-09,16,6165
19-Mar-09,17,6177
19-Mar-09,18,6130
19-Mar-09,19,6227
19-Mar-09,20,6354
19-Mar-09,21,6139
19-Mar-09,22,5773
19-Mar-09,23,5313
19-Mar-09,24,4935
20-Mar-09,1,4702
20-Mar-09,2,4579
20-Mar-09,3,4526
20-Mar-09,4,4553
20-Mar-09,5,4751
20-Mar-09,6,5250
20-Mar-09,7,5775
20-Mar-09,8,6078
20-Mar-09,9,6246
20-Mar-09,10,6347
20-Mar-09,11,6379
20-Mar-09,12,6339
20-Mar-09,13,6271
20-Mar-09,14,6146
20-Mar-09,15,6031
20-Mar-09,16,5923
20-Mar-09,17,5843
20-Mar-09,18,5796
20-Mar-09,19,5951
20-Mar-09,20,6097
20-Mar-09,21,5879
20-Mar-09,22,5553
20-Mar-09,23,5178
20-Mar-09,24,4830
21-Mar-09,1,4589
21-Mar-09,2,4479
21-Mar-09,3,4353
21-Mar-09,4,4343
21-Mar-09,5,4436
21-Mar-09,6,4640
21-Mar-09,7,4795
21-Mar-09,8,5024
21-Mar-09,9,5260
21-Mar-09,10,5421
21-Mar-09,11,5509
21-Mar-09,12,5511
21-Mar-09,13,5382
21-Mar-09,14,5286
21-Mar-09,15,5232
21-Mar-09,16,5269
21-Mar-09,17,5281
21-Mar-09,18,5311
21-Mar-09,19,5492
21-Mar-09,20,5523
21-Mar-09,21,5344
21-Mar-09,22,5117
21-Mar-09,23,4850
21-Mar-09,24,4572
22-Mar-09,1,4362
22-Mar-09,2,4223
22-Mar-09,3,4143
22-Mar-09,4,4111
22-Mar-09,5,4143
22-Mar-09,6,4274
22-Mar-09,7,4421
22-Mar-09,8,4647
22-Mar-09,9,4946
22-Mar-09,10,5210
22-Mar-09,11,5339
22-Mar-09,12,5333
22-Mar-09,13,5278
22-Mar-09,14,5209
22-Mar-09,15,5134
22-Mar-09,16,5175
22-Mar-09,17,5275
22-Mar-09,18,5307
22-Mar-09,19,5491
22-Mar-09,20,5770
22-Mar-09,21,5616
22-Mar-09,22,5358
22-Mar-09,23,5011
22-Mar-09,24,4715
23-Mar-09,1,4554
23-Mar-09,2,4479
23-Mar-09,3,4461
23-Mar-09,4,4517
23-Mar-09,5,4785
23-Mar-09,6,5345
23-Mar-09,7,5991
23-Mar-09,8,6219
23-Mar-09,9,6357
23-Mar-09,10,6469
23-Mar-09,11,6522
23-Mar-09,12,6480
23-Mar-09,13,6438
23-Mar-09,14,6364
23-Mar-09,15,6300
23-Mar-09,16,6247
23-Mar-09,17,6201
23-Mar-09,18,6156
23-Mar-09,19,6255
23-Mar-09,20,6412
23-Mar-09,21,6174
23-Mar-09,22,5761
23-Mar-09,23,5250
23-Mar-09,24,4878
24-Mar-09,1,4675
24-Mar-09,2,4560
24-Mar-09,3,4509
24-Mar-09,4,4553
24-Mar-09,5,4779
24-Mar-09,6,5354
24-Mar-09,7,5986
24-Mar-09,8,6211
24-Mar-09,9,6316
24-Mar-09,10,6404
24-Mar-09,11,6439
24-Mar-09,12,6417
24-Mar-09,13,6392
24-Mar-09,14,6332
24-Mar-09,15,6293
24-Mar-09,16,6273
24-Mar-09,17,6246
24-Mar-09,18,6222
24-Mar-09,19,6314
24-Mar-09,20,6462
24-Mar-09,21,6186
24-Mar-09,22,5795
24-Mar-09,23,5273
24-Mar-09,24,4889
25-Mar-09,1,4673
25-Mar-09,2,4540
25-Mar-09,3,4476
25-Mar-09,4,4508
25-Mar-09,5,4733
25-Mar-09,6,5290
25-Mar-09,7,5919
25-Mar-09,8,6175
25-Mar-09,9,6259
25-Mar-09,10,6358
25-Mar-09,11,6389
25-Mar-09,12,6361
25-Mar-09,13,6350
25-Mar-09,14,6301
25-Mar-09,15,6285
25-Mar-09,16,6300
25-Mar-09,17,6336
25-Mar-09,18,6345
25-Mar-09,19,6373
25-Mar-09,20,6334
25-Mar-09,21,5998
25-Mar-09,22,5579
25-Mar-09,23,5067
25-Mar-09,24,4705
26-Mar-09,1,4489
26-Mar-09,2,4351
26-Mar-09,3,4290
26-Mar-09,4,4316
26-Mar-09,5,4520
26-Mar-09,6,5060
26-Mar-09,7,5748
26-Mar-09,8,6049
26-Mar-09,9,6186
26-Mar-09,10,6246
26-Mar-09,11,6319
26-Mar-09,12,6298
26-Mar-09,13,6266
26-Mar-09,14,6203
26-Mar-09,15,6179
26-Mar-09,16,6189
26-Mar-09,17,6114
26-Mar-09,18,6030
26-Mar-09,19,6069
26-Mar-09,20,6145
26-Mar-09,21,5886
26-Mar-09,22,5484
26-Mar-09,23,4994
26-Mar-09,24,4640
27-Mar-09,1,4430
27-Mar-09,2,4303
27-Mar-09,3,4263
27-Mar-09,4,4303
27-Mar-09,5,4524
27-Mar-09,6,5057
27-Mar-09,7,5653
27-Mar-09,8,5881
27-Mar-09,9,5998
27-Mar-09,10,6079
27-Mar-09,11,6102
27-Mar-09,12,6063
27-Mar-09,13,6011
27-Mar-09,14,5912
27-Mar-09,15,5852
27-Mar-09,16,5805
27-Mar-09,17,5753
27-Mar-09,18,5666
27-Mar-09,19,5743
27-Mar-09,20,5881
27-Mar-09,21,5703
27-Mar-09,22,5334
27-Mar-09,23,4900
27-Mar-09,24,4538
28-Mar-09,1,4376
28-Mar-09,2,4234
28-Mar-09,3,4145
28-Mar-09,4,4168
28-Mar-09,5,4212
28-Mar-09,6,4398
28-Mar-09,7,4611
28-Mar-09,8,4853
28-Mar-09,9,5131
28-Mar-09,10,5286
28-Mar-09,11,5351
28-Mar-09,12,5319
28-Mar-09,13,5248
28-Mar-09,14,5150
28-Mar-09,15,5078
28-Mar-09,16,5065
28-Mar-09,17,5083
28-Mar-09,18,5085
28-Mar-09,19,5160
28-Mar-09,20,5151
28-Mar-09,21,4944
28-Mar-09,22,4853
28-Mar-09,23,4608
28-Mar-09,24,4336
29-Mar-09,1,4155
29-Mar-09,2,4014
29-Mar-09,3,3923
29-Mar-09,4,3912
29-Mar-09,5,3953
29-Mar-09,6,4074
29-Mar-09,7,4252
29-Mar-09,8,4578
29-Mar-09,9,4866
29-Mar-09,10,5194
29-Mar-09,11,5427
29-Mar-09,12,5509
29-Mar-09,13,5398
29-Mar-09,14,5351
29-Mar-09,15,5246
29-Mar-09,16,5202
29-Mar-09,17,5189
29-Mar-09,18,5237
29-Mar-09,19,5342
29-Mar-09,20,5569
29-Mar-09,21,5423
29-Mar-09,22,5137
29-Mar-09,23,4777
29-Mar-09,24,4461
30-Mar-09,1,4291
30-Mar-09,2,4213
30-Mar-09,3,4209
30-Mar-09,4,4225
30-Mar-09,5,4507
30-Mar-09,6,5092
30-Mar-09,7,5792
30-Mar-09,8,6139
30-Mar-09,9,6327
30-Mar-09,10,6475
30-Mar-09,11,6536
30-Mar-09,12,6516
30-Mar-09,13,6480
30-Mar-09,14,6391
30-Mar-09,15,6310
30-Mar-09,16,6254
30-Mar-09,17,6206
30-Mar-09,18,6155
30-Mar-09,19,6205
30-Mar-09,20,6364
30-Mar-09,21,6108
30-Mar-09,22,5698
30-Mar-09,23,5200
30-Mar-09,24,4814
31-Mar-09,1,4611
31-Mar-09,2,4485
31-Mar-09,3,4446
31-Mar-09,4,4480
31-Mar-09,5,4702
31-Mar-09,6,5259
31-Mar-09,7,5865
31-Mar-09,8,6090
31-Mar-09,9,6195
31-Mar-09,10,6251
31-Mar-09,11,6306
31-Mar-09,12,6279
31-Mar-09,13,6267
